
Transformer,1,3079881,10,0.04775522457989487,Mon Nov  4 09:17:03 2024
Transformer,1,3079881,30,0.04423558611322094,Mon Nov  4 09:17:05 2024
Transformer,1,3079881,100,0.041301773307291234,Mon Nov  4 09:17:08 2024
Transformer,1,3079881,300,0.03692922529739302,Mon Nov  4 09:17:13 2024
Transformer,1,3079881,1000,0.03260097451306678,Mon Nov  4 09:17:24 2024
Transformer,1,3079881,3000,0.030138686349665798,Mon Nov  4 09:17:52 2024
Transformer,1,3079881,10000,0.02614483579590514,Mon Nov  4 09:19:33 2024
Transformer,1,3079881,30000,0.02542833470412203,Mon Nov  4 09:24:17 2024
Transformer,1,10044881,1,5.7516564034126905,Mon Nov  4 09:26:25 2024
Transformer,1,10044881,3,0.4714643238364039,Mon Nov  4 09:26:27 2024
Transformer,1,10044881,10,0.11984985301623473,Mon Nov  4 09:26:29 2024
Transformer,1,10044881,30,0.04676208665242066,Mon Nov  4 09:26:32 2024
Transformer,1,10044881,100,0.04133328684681171,Mon Nov  4 09:26:35 2024
Transformer,1,10044881,300,0.03897531632636044,Mon Nov  4 09:26:41 2024
Transformer,1,10044881,1000,0.036197894227665825,Mon Nov  4 09:26:56 2024
Transformer,1,10044881,3000,0.03338987158762442,Mon Nov  4 09:27:34 2024
Transformer,1,10044881,10000,0.02925461671642355,Mon Nov  4 09:29:43 2024
Transformer,1,10044881,30000,0.02655805093613831,Mon Nov  4 09:35:52 2024
FlatLSTM,1,10013,1,0.6519406550639385,Mon Nov  4 09:38:36 2024
FlatLSTM,1,10013,3,0.5588736147493929,Mon Nov  4 09:38:38 2024
FlatLSTM,1,10013,10,0.2566610985511058,Mon Nov  4 09:38:40 2024
FlatLSTM,1,10013,30,0.056328022298780644,Mon Nov  4 09:38:43 2024
FlatLSTM,1,10013,100,0.04179491575908016,Mon Nov  4 09:38:45 2024
FlatLSTM,1,10013,300,0.04119060772496301,Mon Nov  4 09:38:50 2024
FlatLSTM,1,10013,1000,0.041173887816635335,Mon Nov  4 09:39:01 2024
FlatLSTM,1,10013,3000,0.04118678406686396,Mon Nov  4 09:39:27 2024
FlatLSTM,1,10013,10000,0.03147984205468281,Mon Nov  4 09:40:56 2024
FlatLSTM,1,10013,30000,0.030552919249276857,Mon Nov  4 09:45:06 2024
FlatLSTM,1,30449,1,0.6542187655294264,Mon Nov  4 09:46:57 2024
FlatLSTM,1,30449,3,0.4849153555728294,Mon Nov  4 09:46:59 2024
FlatLSTM,1,30449,10,0.11313298445295643,Mon Nov  4 09:47:01 2024
FlatLSTM,1,30449,30,0.04198655808294142,Mon Nov  4 09:47:03 2024
FlatLSTM,1,30449,100,0.041306810503875885,Mon Nov  4 09:47:06 2024
FlatLSTM,1,30449,300,0.04118993143374856,Mon Nov  4 09:47:11 2024
FlatLSTM,1,30449,1000,0.04118424714417071,Mon Nov  4 09:47:23 2024
FlatLSTM,1,30449,3000,0.032069806160556304,Mon Nov  4 09:47:53 2024
FlatLSTM,1,30449,10000,0.030538864836499497,Mon Nov  4 09:49:39 2024
FlatLSTM,1,30449,30000,0.02980179324544765,Mon Nov  4 09:54:37 2024
FlatLSTM,1,103769,1,0.5757764030147243,Mon Nov  4 09:56:55 2024
FlatLSTM,1,103769,3,0.3194979735322901,Mon Nov  4 09:56:57 2024
FlatLSTM,1,103769,10,0.057116350712808406,Mon Nov  4 09:56:59 2024
FlatLSTM,1,103769,30,0.04292049148195499,Mon Nov  4 09:57:02 2024
FlatLSTM,1,103769,100,0.04127518299060899,Mon Nov  4 09:57:05 2024
FlatLSTM,1,103769,300,0.041195159727657166,Mon Nov  4 09:57:10 2024
FlatLSTM,1,103769,1000,0.037221264295481345,Mon Nov  4 09:57:23 2024
FlatLSTM,1,103769,3000,0.03122813586850424,Mon Nov  4 09:57:55 2024
FlatLSTM,1,103769,10000,0.0299230830089466,Mon Nov  4 09:59:47 2024
FlatLSTM,1,103769,30000,0.02968418225646019,Mon Nov  4 10:04:51 2024
FlatLSTM,1,305889,1,0.6397580987698323,Mon Nov  4 10:07:05 2024
FlatLSTM,1,305889,3,0.3392063282631539,Mon Nov  4 10:07:07 2024
FlatLSTM,1,305889,10,0.0434110649936908,Mon Nov  4 10:07:10 2024
FlatLSTM,1,305889,30,0.049599693332974974,Mon Nov  4 10:07:13 2024
FlatLSTM,1,305889,100,0.04114368054512385,Mon Nov  4 10:07:16 2024
FlatLSTM,1,305889,300,0.037292293197399864,Mon Nov  4 10:07:22 2024
FlatLSTM,1,305889,1000,0.033340187390913836,Mon Nov  4 10:07:34 2024
FlatLSTM,1,305889,3000,0.03010087279049126,Mon Nov  4 10:08:08 2024
FlatLSTM,1,305889,10000,0.027880926490635484,Mon Nov  4 10:09:57 2024
FlatLSTM,1,305889,30000,0.02720599198663557,Mon Nov  4 10:14:44 2024
FlatLSTM,1,1034601,1,0.544959400151227,Mon Nov  4 10:16:55 2024
FlatLSTM,1,1034601,3,0.114448868140981,Mon Nov  4 10:16:57 2024
FlatLSTM,1,1034601,10,0.04759737265271109,Mon Nov  4 10:16:59 2024
FlatLSTM,1,1034601,30,0.05124122991755202,Mon Nov  4 10:17:02 2024
FlatLSTM,1,1034601,100,0.04125375723516619,Mon Nov  4 10:17:04 2024
FlatLSTM,1,1034601,300,0.041287619721245124,Mon Nov  4 10:17:09 2024
FlatLSTM,1,1034601,1000,0.03320705779903644,Mon Nov  4 10:17:22 2024
FlatLSTM,1,1034601,3000,0.030633774309142214,Mon Nov  4 10:17:51 2024
FlatLSTM,1,1034601,10000,0.028944680114855636,Mon Nov  4 10:19:40 2024
FlatLSTM,1,1034601,30000,0.028321196148927148,Mon Nov  4 10:24:48 2024
FlatLSTM,1,3059369,1,0.5488900655024761,Mon Nov  4 10:27:12 2024
